,at,score,thumbsUpCount,content
11148,2019-10-03,5,1,너무 좋아요!! 지니랑 프리미엄 같이 쓰는데 이것도 위젯 생기면 좋겠어요 🥺
11149,2019-10-02,1,28,무한로딩걸리다가 재생실패되는 곡이 넘 많아요. 데이터 캐시 지우기 하고 하면 재생안되는 곡들이 바뀔뿐 증상은 안없어지네요. 온라인 오프라인 재생 모두 마찬가지증상 발생하는데 확인후 수정좀해주세요. 이것땜에 불편해서 못쓰겠어요
11150,2019-10-02,4,0,그 이랩을 나갔을때에도 음악이나오면 좋을것같아요 나머진 다 좋습니다!
11151,2019-10-02,1,37,"갑자기 재생목록에있는 노래를 재생하면 전혀엉뚱한 노래가 재생됩니다. 예를들어 뫄뫄라는 가수를 검색해서 눌러들어간뒤 제일첫페이지에있는 노래리스트에서 노래를 재생시킬때, a라는 노래를 재생시켰고, 화면상으로는 a 재생중이라고 표시되는데 c라는 노래가흘러나옵니다.. 이런게 한두개가아니네요. 너무불편합니다."
11152,2019-10-02,5,0,이번 버전 음악소리 작아졌네요 노멀라이저가 제대로 작동하지 않는 것 같네요
11153,2019-10-02,3,1,좋긴한데 안드로이드 오토로 쓸때는 곡 목록이 안나와서 아쉽네요. 구글 안드로이드 오토인데 구글 유튜브 뮤직 편의성이 이렇게 별로라니.
11154,2019-10-02,3,0,음장 기능 좀 추가해주세요.
11155,2019-10-02,3,1,안드로이드 켜진 어플 모두닫기 할 때 유튭뮤직까지 닫혀버려서 매번 다시 켜야돼요 개선 좀 해주새오
11156,2019-10-01,5,0,"내게 맞는음악,뉴스는 최고 입니다,"
11157,2019-10-01,5,0,이것만큼 효율성있는 음악앱 별로없음 다운ㄱ
11158,2019-10-01,3,0,오류가 많아요...발전하길..
11159,2019-10-01,3,0,가사좀 나오게 해주세요 제발 멜론 끊고 넘어왔는데 가사 없어서 미침
11160,2019-10-01,2,1,노트10 백그라운드 재생시 화면 꺼지고 노래 1분 안되서 자동으로 꺼지는 증상좀 해결해주세요 화면만 다시 켜면 다시 재생 됩니다 노래도 툭뚝 끊기고 이게 무슨 유료 써비스에요
11161,2019-09-30,2,0,가로모드안돼요가로모드안돼요가로모드안돼요가로모드안돼요
11162,2019-09-30,4,3,좋은 어플인데 위젯이넘나 필요해요 더불어 뮤직어플인만큼 고음질 더 필요하다고생각합니다
11163,2019-09-30,3,1,제발 위젯이나 상태창에서 콘트롤하는 것좀 만들어요 맨날 어플로 들어가서 음악 켜고 끄고 귀찮음
11164,2019-09-30,4,21,다른 부정적인 의견들처럼 노래가 재생이 되지않고 로딩바만 계속 돌아갑니다. 원래 huawei사의 VNS L62를 사용하면서 이 어플을 자주 이용했는데 이 후 변경한 galaxy A50 기기에서는 위와 같은 문제가 발생해 이용이 불가능할 정도 더군요. 이 어플을 애용하던 사람으로서는 안타깝지만 문제가 계속 된다면 프리미엄 계정을 해지하고 다른 음악 어플을 찾아볼 수 밖에 없습니다. 조속한 문제 해결 부탁드립니다.
11165,2019-09-29,3,9,"자 개발자님 다음 숙제,(빨리) 일반인의 커버곡이 가수이름&동일제목으로 나와서 정작 들어보면 다른노래인 경우가 참 많아요. 리어카에서 팔던 짭퉁음악들요. 이걸 듣기싫어서 '싫어요' 누르면 가수이름&제목으로 반영할거잖아요? 어쩌면 좋아요?"
11166,2019-09-29,4,2,"갤럭시탭s4 사용중 첫 설치 후 실행하면 가로모드가 되는데, 종료후 다음에 앱을 켜면 가로모드 지원 안됨.. 고쳐주세요.."
11167,2019-09-29,2,1,"다른 뮤직어플보다 여러장르적으로 자료가 많아서 돈주고 프리미엄쓰는데.. 자료양때문에 어쩔수 없이 유튭쓰지만 음질 너무 구리네요.. 음질 이따구면서 어떻게 유튜브 뮤직이라고 어플이름짓는지^^ 동영상 자료가 아니라 음악앨범도 음질이 구립니다. 반성하세요 차에서들으면 음질쓰레기인게 더없이 느껴지네요 그리고 카테고리 인터페이스는 노답인건 당연히 아시죠? 뮤직인데 찾고들은거 재생목록, 반복듣기는 정말 개선좀요"
11168,2019-09-29,3,2,구독자입니다. 얼마전부터 홈 버튼 눌렀을때 계속 재생은 되는데 화면에서 플레이어 박스?가 없어요 운전할때나 평소에 불편합니다. 해결방법좀 알려주세요
11169,2019-09-29,2,4,"1. 가사 제공을 안함 2. 신곡이 제때 안올라옴 3. 생각보다 없는 곡이 많음 4. 알람이나 다양한 유저들의 노래추천, 위젯 등 컨텐츠가 없음"
11170,2019-09-29,4,0,오프라인 뮤직 재생 안되는거 한꺼번에 삭제하는 기능 만들어주세요
11171,2019-09-28,4,0,노래를 오프라인다운해서 듣는건좋은데 위젯이없어 불편
11172,2019-09-27,5,0,다 좋은데 다른 어플들처럼 가사 보이게 해주세요~ㅠㅠ
11173,2019-09-27,5,20,와... 멜론에서 넘어 왔는데. 솔직히 음질이 멜론보다 조금 떨어져서 걱정했는데 이퀄라이저 설정도 잘 되어있어서 굉장히 만족합니다. 그리고 기존에 멜론에서 모아둔 음악들이 아쉬워서 넘어올까 말까 고민 많이 했는데. 막상 넘어오니끼 괜한 걱정했나 싶네요. 음악 추천도 멜론보다 훨씬 잘해줌 ㅋㅋㅋㅋ 내가 좋아하는 취향 딱딱 골라서 추천해주는데. 10곡중 8곡 이상 좋아요 누르면서 계속 노래 발굴해 나가는 재미가 쏠쏠합니다 ㅋㅋㅋ 멜론은 그만써야겠다.
11174,2019-09-27,4,3,"스마트 오프라인 저장 한번 비활성화하고 다시 켰는데, 그뒤로 스마트 오프라인 저장 된 곡 목록을 볼수가 없습니다. 프로그램 버그같은데 확인부탁드립니다. 갤럭시 s9+ 현 최신버젼 운영체제 입니다."
11175,2019-09-27,5,0,좋은데 가사 제공좀 해주세요 가사나오고 그 가사줄 터치하면 그 부분 재생되게요
11176,2019-09-27,5,0,good
11177,2019-09-27,5,0,편리해요
11178,2019-09-26,2,0,너무 끊기네요
11179,2019-09-26,1,26,재생목록을 만들고 난뒤 재생목록을 다운하다가 갑자기 오프라인에서 재생이 안된다고 뜨고 지우고 다시 다운받으려고 했는데 만들어둔 재생목록도 사라졌네요... 다운받은 노래 한곡 들었다가 갑자기 노래가 오프라인에서 들을수없다고 떠버리네요.... 91개 곡 재생목록을 다시 만들었습니다. 그리고 유튜브 계정의 재생목록이 왜 유튜브뮤직 재생목록에 동기화가 안되나요? 새로운 재생목록에 원래 재생목록의 노래를 일일이 추가하는 귀찮은 작업을 했습니다. 돈주고 이용하는 유튜브 프리미엄인데 조금 실망입니다.
11180,2019-09-26,5,0,"가사, 곡 상세정보도 추가해주시면 감사하겠습니다.."
11181,2019-09-26,5,0,가사를 볼 수 있으면 더 좋을것 같네요!!
11182,2019-09-26,1,37,유튜브 프리미언때문에 설치하고 잘쓰고 있었는데 어느순간부터인지 음악 재생하고 5초뒤에 자동으로 멈추고 재생이 안되네요;;;돈주고 이런 서비스를 받아야하는지 의문이 드네요 제발 이런것좀 잘해주세요 빠른 업데이트로 시정해주시기 바랍니다.
11183,2019-09-25,4,2,추천해준 음악 목록 중에 취향이 아닌 것은 제거하는 기능 좀 추가해주세요! 싫어요까지는 아니지만 그 목록에서는 제거하고 싶거든요!
11184,2019-09-25,4,0,좋은편인데 위젯이 있었으면 좋겠어요
11185,2019-09-25,5,0,좋소
11186,2019-09-24,5,0,최고입니다.
11187,2019-09-24,5,0,편해요
11188,2019-09-24,2,0,가로화면이안돼요 ㅠㅠ
11189,2019-09-24,1,1,오디오만재생 사라졌는데 복구좀요 이러면 그냥멜론쓰지 이거쓸이유가없음
11190,2019-09-24,1,0,강추
11191,2019-09-24,1,0,기능은 좋은데 활용이 불편해서 그냥 유튜브로 사용하게됨
11192,2019-09-23,5,0,가사가사가사가사 제발..plz..
11193,2019-09-23,5,0,유튜브 프리미엄 이랑 같이 묶여서 쓰지 솔직히 음악 전문 서비스 들보단 좀 사용하기 편 하지 않음 ~
11194,2019-09-23,5,0,very good
11195,2019-09-23,5,4,유료가 편하긴 하네요.. 광고없이 취향대로 노래도 자동선곡 되니 벌써3년째 애용합니다
11196,2019-09-22,3,12,"유튜브 프리미엄 결제시 딸려오는 혜택같은 느낌이어서 큰 기대는 하지않지만 몇가지 건의사항을 말하려합니다. 용량을 많이 차지하더라도 다운로드한 컨텐츠들의 뮤비, 동영상, 가사등 함께 다운로드받으면 좋을것같습니다. 다운로드 전 mp3형식 혹은 mp4형식으로 다운받을지 결정할수있다면 좋을것같습니다. PC에서도 사용할수있게해주세요. 더 나은 유튜브뮤직이 되는 날을 기대하고 있겠습니다."
11197,2019-09-22,4,0,가사지원되면 더할 나위 없이 좋을거 같아요ㅎㅎ
11198,2019-09-22,5,6,현재 대기열 목록으로 재생목록을 생성하거나 업데이트할 수 있는 기능이 생겼으면 좋겠어요. 들으면서 좋은노래 좀 별로인노래 등등을 삭제하고나 추가했는데 이 대기열로 재생목록을 만들려면 노래를 하나하나 검색해서 추가하거나 듣고있는 노래를 바꿔서 추가해야하는데 이게 좀 번거롭습니다.
11199,2019-09-22,4,3,정말 좋습니다! 이 앱을 거의 1년가량 사용중인데 몇가지만 좀 수정해 주시면 정말 좋겠습니다. 다운로드 음악을 ㄱㄴㄷ 순서대로 볼 수 있게 해주세요 그리고 다운로드 목록중 노래 검색이 가능하도록 해주세요. 다운로드시애 음악을 들을때 그 부분이 상당히 거슬립니다. 이부분만 고쳐주시면 정말 100점짜리 어플이 될 것 같습니다!
11200,2019-09-22,4,0,편리한데 위젯 기능도 만들어 주세요
11201,2019-09-21,1,0,다운은 돈이네요 맘에안들어요
11202,2019-09-21,1,0,GPS다켰는데 무슨 발리우드 음악만 잡아줍니까
11203,2019-09-21,2,0,백그라운드 기능... 좀...
11204,2019-09-19,1,1,위젯이 없어서 매우 불편함 제발 만들어줘 그리고 폰 화면이나 페북 광고 나오면 노래 정지좀 안되게좀 해라
11205,2019-09-19,3,2,노래 추천 장르 폭이 좀 더 다양했으면 좋겠음 그리고 타이머 기능 꼭 추가해줘요 자다가 깨서 어플 끄기 구찮음
11206,2019-09-19,5,0,이것때매 스트리밍 어플 다 지움요...
11207,2019-09-19,3,4,오프라인 재생목록을 전부 다운받았음에도 재생되지 않는 음악들이 다수 있네요. 소리가 끊기는 현상이 계속 반복됩니다.
11208,2019-09-19,5,0,좋아요
11209,2019-09-19,5,0,좋아요
11210,2019-09-18,1,1,화면이 끄면 음악이 안 나와요 듣고 싶은데 갤럭시A8입니다
11211,2019-09-17,1,4,자잘한 오류들이 너무 불편하네요 재생목록도 항상 똑같은 노래만 틀어주고 백그라운드 재생도 뭐만 하면 멈춥니다 노래 제목과 내용이 다른 경우도 있네요
11212,2019-09-17,4,0,대체로 만족하지만 위젯이 있었으면 좋겠어요! I want widget for ytmusic
11213,2019-09-17,4,0,다 좋은데 딱 하나 아쉽다. 위젯 좀 만들어달라.
11214,2019-09-17,2,5,블루투스 연결하고 화면 넘어가면 노래 재생이 불안정해짐
11215,2019-09-17,5,1,음악싱크 자막 좀 추가해주시면 좋겠네요.
11216,2019-09-17,5,0,굳
11217,2019-09-17,4,1,요즘 노래가 재생되다 갑자기 몇개는 재생이 안되는상탸로 가만히 있는데 무슨 이유인가요
11218,2019-09-17,1,1,어느시점부터인가 광고길어지고 엄청 자주 나오게됨ㅋㅋㅋㅋ 이젠 여기도 탈 해야겠다
11219,2019-09-17,5,0,최고
11220,2019-09-17,1,1,재생목록에서ㅜ여러곡 지울때 너무힘듬 최신곡 나무늦게나옴 검색시최신곡 제일위로오게하는옵션등있엇으면좋겟음
11221,2019-09-16,4,2,업데이트 이후 스마트 오프라인 기능이 원활하지가 않습니다. 와이파이 연결 상황에서는 수시로 혹은 수동으로 다운로드가 가능하게 해주면 좋겠네요. 다운로드 컨텐츠 전체 셔플재생도 다시 지원해주시길.
11222,2019-09-16,1,31,"큐레이션 기능이 핵심 가치인것 같은데 너무 허접함 믹스테이프나 특정 장르, 아티스트 뮤직스테이션을 틀면 항상 재생목록이 똑같음 순서는 좀 다를지언정 트랙은 항상 동일 다양하고 폭넓은 음악 추천을 받으려면 재생목록을 연달아서 쭉 듣고있어야 되는셈 그리고 싫어요 반영도 잘 안됨 아티스트 일부러 검색해서 들어가서 싫어요를 다 눌러놔도 믹스테이프에 또 나타남"
11223,2019-09-16,3,0,재생목록의 음악 순서를 편집할 수 있었으면 좋겠습니다
11224,2019-09-16,1,7,자꾸 듣다가 끊기고 갑자기 다음 트랙으로 넘어가고 볼륨 버튼이 제멋대로 움직여요. 다른 앱 사용할 땐 이런 적 없었는데 이 앱만 그래요. 오류 해결해주세요.
11225,2019-09-16,5,0,그저 최고
11226,2019-09-16,5,10,예전에는 늘 듣던 음악이나 좋아하는 음악을 듣는 편이었는데 좀 더 많은 종류의 음악을 접할수 있고 장르별로 들을수 있게 되었고 감정에 따라 들을수 있는 곡들로 편집 되어있는 부분이 참 좋았습니다. 결국 많이 듣는 음악은 좋게 평가되었다고 볼수있겠지요^^* 이런 인터페이스 구축에 따라 유저들의 수준도 높아지고 가수들은 피드백을 받으므로 더 격려가 될수 있을것같다는 생각이 드네요. 좋은 음질로 듣다보니 기분도 좋고 일하면서 듣기에도 좋았어요.^^*
11227,2019-09-16,1,0,다운받은 음악은 어떤 폴더에 저장되어지나요?
11228,2019-09-15,4,0,예약종료 없음
11229,2019-09-15,4,0,모넬 라
11230,2019-09-15,3,0,가사 지원 은제 해주냐~~
11231,2019-09-15,5,0,짱
11232,2019-09-15,4,76,좋은 음악앱 개발 감사합니다. 한가지 건의할 것이 있습니다. 가사지원시스템을 추가해주셨으면 좋겠습니다. 좋은 하루되세용
11233,2019-09-15,4,0,(중요) 프리미엄 유저인데 자막 포함된 음악및 뮤직비디오 다운받으면 오프라인 음악/영상에서 자막 안 뜸 그러면서 모든 터치 버튼이 먹통되면서 스와이프도 화면만 안 내려감
11234,2019-09-14,5,9,노래듣기 좋고 유용하게 잘쓰고있습니다 ㅎ 한가지 불편한 점이 있다면 동영상말고 노래로 들을때 가사가 없어서 불편하네요 그거말고는 괜찮아요
11235,2019-09-14,3,0,가사만 있으면 딱 좋은 앱인데 아쉽네요
11236,2019-09-14,2,6,프리미엄으로 사용중인데 듣다가 계속 끊기고 잠금화면 상태에선 다음곡으로 넘어가지 않습니다. 빠른 해결 바랍니다.
11237,2019-09-13,3,0,가사만 나오면 참 좋을텐데 아쉽네요...
11238,2019-09-13,4,16,전체적으로 만족하지만 개선했으면 하는 부분이 있어요. 1) 재생목록에 추가했던 다수의 음원이 비공개로 전환돼서 그 음원들을 목록에서 제거하려고 했습니다. 그런데 음원의 다중선택 기능이 없어서 하나씩 선택해서 삭제해야 했습니다. 재생목록 편집시 다중 선택 되도록 하는 기능이 추가되면 좋겠습니다. 2) 저는 여러 음원이 있는 mix 버전을 듣고 나서 그 중 괜찮은 곡의 이름을 검색해서 개별의 곡을 재생목록에 포함시킵니다. 이전에 그냥 유튜브에서는 곡에 대한 정보를 볼 수 있어서 곡 제목을 알 수 있었는데 유튜브 뮤직에서는 곡 정보를 볼 수 없어서 개별의 곡 제목을 알 수 없어요. 개선하면 좋겠습니다. 3) 노래 가사가 지원되면 좋겠습니다. 엠넷 사용하다가 유튜브 뮤직으로 갈아탔습니다. 국내&빌보드 에만 한정되지 않는 폭 넓은 음원이 저에겐 큰 매력이었습니다. 다만 몇 가지만 개선해주시면 좋겠습니다. 읽어주셔서 감사합니다.
